d0072dd0-7d6c-4b9e-b4b6-b5ef0b1b0cdb	choice-2-variants-7-activities	PT0S	PT21.253S	false	54	30	9121	9121	Thu Dec 16 13:37:57 CET 2021
e2697554-986a-4250-abca-480886c3f26f	choice-2-variants-7-activities	PT0S	PT55.568S	false	54	50	9167	9167	Thu Dec 16 13:38:53 CET 2021
3924cb93-4f88-451e-a574-38cc3b3abfcf	choice-2-variants-7-activities	PT0S	PT2M32.132S	false	54	100	9089	9089	Thu Dec 16 13:41:25 CET 2021
cdc6d5c2-6ae7-4e14-803a-e3a5a51881b7	choice-2-variants-7-activities	PT0S	PT0.111S	false	54	5	475	475	Thu Dec 16 13:41:25 CET 2021
a787e6c4-c7f7-481a-9ef1-6c5e81627b68	choice-2-variants-7-activities	PT0S	PT0.327S	false	54	7	614	614	Thu Dec 16 13:41:26 CET 2021
c50615ec-3751-4c36-8a57-4f9f94aad65b	choice-2-variants-7-activities	PT0S	PT0.801S	false	54	10	741	741	Thu Dec 16 13:41:26 CET 2021
7540683e-a660-497b-94f1-58d96ca33a24	choice-2-variants-7-activities	PT0S	PT1.206S	false	54	12	741	741	Thu Dec 16 13:41:28 CET 2021
1aee0020-9853-4db5-9bf1-a78f262d6e60	choice-2-variants-7-activities	PT0S	PT1.809S	false	54	15	756	756	Thu Dec 16 13:41:29 CET 2021
32be8c3f-6339-42e3-9c36-7fd89f712605	choice-2-variants-7-activities	PT0S	PT4.799S	false	54	20	8796	8796	Thu Dec 16 13:41:34 CET 2021
73690c84-65cc-4ceb-958c-8d8a472062be	choice-2-variants-7-activities	PT0S	PT12.548S	false	54	25	9125	9125	Thu Dec 16 13:41:47 CET 2021
c7b6f26b-0714-4a9d-8953-84205a0a4f68	choice-2-variants-7-activities	PT0S	PT21.833S	false	54	30	9145	9145	Thu Dec 16 13:42:09 CET 2021
54d82cd6-d4a3-4b4e-8aa1-d8c40fb7a01d	choice-2-variants-7-activities	PT0S	PT55.757S	false	54	50	9176	9176	Thu Dec 16 13:43:04 CET 2021
9bbbcaee-dca3-46f6-96da-7f694d62cb07	choice-2-variants-7-activities	PT0S	PT2M29.89S	false	54	100	9181	9181	Thu Dec 16 13:45:34 CET 2021
9efc4482-b8ec-4587-a03a-f662a940712d	choice-2-variants-7-activities	PT0S	PT0.139S	false	54	5	475	475	Thu Dec 16 13:45:34 CET 2021
d63a957e-e4ec-4f44-a093-9da6ab45b551	choice-2-variants-7-activities	PT0S	PT0.372S	false	54	7	622	622	Thu Dec 16 13:45:35 CET 2021
f983319b-66aa-46ec-bae4-37ef00e61435	choice-2-variants-7-activities	PT0S	PT0.966S	false	54	10	733	733	Thu Dec 16 13:45:36 CET 2021
42ba3755-b160-437b-a182-614098a1e4e4	choice-2-variants-7-activities	PT0S	PT1.673S	false	54	12	749	749	Thu Dec 16 13:45:37 CET 2021
f60c9206-81d5-40b8-ac17-aa4656d5f95d	choice-2-variants-7-activities	PT0S	PT2.333S	false	54	15	753	753	Thu Dec 16 13:45:40 CET 2021
1ebaa6d0-741a-44e1-8f87-e4ea21d03c51	choice-2-variants-7-activities	PT0S	PT5.721S	false	54	20	8848	8848	Thu Dec 16 13:45:45 CET 2021
3faf3238-036b-47fe-b2ab-428ef1e6e7f8	choice-2-variants-7-activities	PT0S	PT12.482S	false	54	25	9225	9225	Thu Dec 16 13:45:58 CET 2021
0c80c700-cc9e-462c-9c25-3d409ebd82a6	choice-2-variants-7-activities	PT0S	PT20.552S	false	54	30	9130	9130	Thu Dec 16 13:46:19 CET 2021
2dfde006-b02d-4e84-bcf0-309322cc0569	choice-2-variants-7-activities	PT0S	PT55.938S	false	54	50	9131	9131	Thu Dec 16 13:47:14 CET 2021
4c3ed825-9eac-463f-8ed3-f838013616c3	choice-2-variants-7-activities	PT0S	PT2M24.929S	false	54	100	9192	9192	Thu Dec 16 13:49:39 CET 2021
fad9adc7-7510-420a-83a1-9ea2c6538ca3	choice-2-variants-7-activities	PT0S	PT0.135S	false	54	5	475	475	Thu Dec 16 13:49:40 CET 2021
e8d2b0d2-64d0-4bec-971a-c08563e208db	choice-2-variants-7-activities	PT0S	PT0.311S	false	54	7	606	606	Thu Dec 16 13:49:40 CET 2021
c012be16-aa9b-4fe0-82fe-4b604a46a910	choice-2-variants-7-activities	PT0S	PT0.818S	false	54	10	741	741	Thu Dec 16 13:49:41 CET 2021
956ef09c-a880-4895-b5fb-5a83d222c645	choice-2-variants-7-activities	PT0S	PT1.192S	false	54	12	737	737	Thu Dec 16 13:49:42 CET 2021
ad1ff338-8c80-41c6-b1a6-6eeb89563899	choice-2-variants-7-activities	PT0S	PT1.786S	false	54	15	752	752	Thu Dec 16 13:49:44 CET 2021
b146347f-b053-4167-9628-5b4485305456	choice-2-variants-7-activities	PT0S	PT4.874S	false	54	20	8688	8688	Thu Dec 16 13:49:49 CET 2021
c7acab69-31a5-418c-80cb-9ad724a4e7bf	choice-2-variants-7-activities	PT0S	PT13.55S	false	54	25	9297	9297	Thu Dec 16 13:50:02 CET 2021
7a148f69-5ffb-4025-b0e1-e3ff700d224f	choice-2-variants-7-activities	PT0S	PT22.399S	false	54	30	9164	9164	Thu Dec 16 13:50:24 CET 2021
d9d1e04d-4769-417b-86ca-86ecf8d1f499	choice-2-variants-7-activities	PT0S	PT1M1.783S	false	54	50	9169	9169	Thu Dec 16 13:51:26 CET 2021
